customer_id,age,gender,subscription_type,tenure_months,monthly_spend,support_tickets,avg_session_time,customer_feedback,churn
76204819.0,48.0,F,Basic,3.0,19.99,1.0,15.0,Limited selection of content.,1.0
23568470.0,37.0,M,Standard,32.0,90.0,5.0,80.0,Good but not worth the price.,1.0
15978432.0,54.0,F,Premium,40.0,190.0,0.0,120.0,Top-notch entertainment option!,0.0
29953480.0,18.0,M,Basic,6.0,22.0,8.0,10.5,Not satisfied with the service.,1.0
82430067.0,29.0,F,Standard,14.0,70.0,4.0,45.5,Good content but slow support.,1.0
68521027.0,32.0,M,Premium,1.0,150.0,2.0,20.0,Too expensive for the value.,1.0
50398125.0,40.0,F,Basic,39.0,30.0,3.0,15.0,"It's just okay, needs more updates.",1.0
94128370.0,21.0,M,Standard,26.0,45.5,1.0,55.0,Love using it every day.,0.0
75639215.0,46.0,F,Premium,12.0,175.0,1.0,70.0,Great services and selection.,0.0
84765248.0,25.0,M,Basic,3.0,20.0,4.0,30.0,Not what I hoped for.,1.0
31096584.0,38.0,F,Standard,18.0,78.99,11.0,40.0,Quality is inconsistent lately.,1.0
48926715.0,19.0,M,Premium,5.0,190.0,5.0,60.0,Fantastic content assortment.,0.0
27469183.0,42.0,F,Basic,2.0,15.0,6.0,12.0,I don't find it useful anymore.,1.0
11049673.0,35.0,M,Standard,20.0,80.0,2.0,35.0,A bit overpriced for average quality.,1.0
67852419.0,20.0,F,Premium,1.0,200.0,0.0,75.0,Absolutely love this service!,0.0
81762304.0,53.0,M,Basic,3.0,17.5,9.0,30.0,Not enough variety to keep me.,1.0
39581267.0,31.0,F,Standard,29.0,60.0,3.0,58.0,Good but needs better support.,1.0
55480917.0,36.0,M,Premium,15.0,165.0,0.0,100.0,Best subscription I've ever had.,0.0
43876102.0,26.0,F,Basic,48.0,22.0,4.0,10.0,It's okay but not impressive.,1.0
70369425.0,44.0,M,Standard,10.0,80.0,0.0,45.0,Really enjoy the features.,0.0
10279364.0,48.0,F,Premium,37.0,180.0,0.0,90.0,Excellent choice for families!,0.0
84231796.0,34.0,M,Premium,24.0,150.75,1.0,45.7,Loving the service so far!,0.0
91823741.0,28.0,F,Standard,2.0,90.5,8.0,30.5,"Could be better, not enough features.",1.0
74382905.0,45.0,F,Basic,12.0,35.2,2.0,20.0,Decent service for the price.,0.0
59238471.0,23.0,M,Standard,1.0,55.0,5.0,15.5,I find it quite useful.,1.0
67584923.0,53.0,F,Premium,36.0,180.0,0.0,110.0,Best service ever for my needs!,0.0
10482968.0,31.0,F,Basic,6.0,25.4,12.0,25.3,"Support is slow, needs improvement.",1.0
89432756.0,22.0,M,Standard,2.0,70.0,7.0,20.0,It's okay but not wow.,1.0
57849032.0,57.0,F,Premium,48.0,200.0,0.0,120.0,I can't imagine life without it!,0.0
23049567.0,40.0,M,Standard,3.0,85.1,3.0,30.0,"Average service, I've seen better.",0.0
98234751.0,29.0,F,Basic,5.0,45.0,9.0,25.0,Pricing feels unfair for features.,1.0
19840376.0,36.0,M,Premium,30.0,175.2,1.0,85.2,Absolutely fantastic platform!,0.0
34628974.0,21.0,F,Basic,2.0,15.0,6.0,12.0,"Not what I expected, sorry.",1.0
58302649.0,42.0,M,Basic,8.0,30.0,4.0,18.5,Could use more content variety.,0.0
43716029.0,26.0,F,Standard,4.0,70.0,5.0,28.1,Not worth the money at times.,1.0
10982734.0,47.0,M,Premium,38.0,195.0,0.0,100.0,Totally satisfied with everything.,0.0
98437265.0,25.0,F,Standard,3.0,48.25,10.0,20.0,Customer service could be better.,1.0
57683910.0,39.0,M,Basic,10.0,32.6,3.0,22.5,"It's okay, nothing special really.",0.0
26489523.0,58.0,F,Premium,44.0,185.0,1.0,95.0,The features are worth the cost!,0.0
74926481.0,19.0,M,Standard,1.0,60.0,15.0,14.0,"Disappointed, not what I hoped for.",1.0
16028374.0,33.0,F,Basic,7.0,31.5,4.0,19.5,Supports my needs well enough.,0.0
81596437.0,30.0,M,Standard,11.0,72.0,8.0,31.2,Not bad but has room to improve.,0.0
20813456.0,48.0,F,Premium,20.0,160.0,0.0,78.3,Totally worth the investment!,0.0
92741863.0,35.0,M,Basic,1.0,20.0,12.0,13.0,Service disconnects too often!,1.0
35048192.0,22.0,F,Standard,3.0,75.75,6.0,25.0,Not ideal but works for now.,1.0
78279450.0,44.0,M,Premium,42.0,190.0,1.0,115.0,Fantastic value for my money!,0.0
13926485.0,27.0,F,Basic,9.0,33.9,5.0,30.0,Wish there were more shows available.,0.0
86521094.0,50.0,M,Standard,20.0,95.0,2.0,55.0,Content is pretty good overall.,0.0
70265381.0,24.0,F,Premium,12.0,135.6,3.0,65.0,Could use better customer service.,1.0
21847039.0,31.0,M,Basic,5.0,25.0,8.0,17.5,Not enough features for the price.,1.0
43986208.0,37.0,F,Standard,15.0,88.0,4.0,40.0,Support is always helpful and friendly.,0.0
82910574.0,29.0,M,Premium,39.0,170.0,0.0,100.0,Best decision I've made!,0.0
67741052.0,42.0,F,Basic,4.0,28.5,7.0,22.0,Service cuts out too much!,1.0
38429765.0,23.0,M,Standard,2.0,58.5,5.0,16.0,"It's just okay, nothing amazing.",1.0
58631047.0,41.0,F,Premium,29.0,180.5,1.0,90.0,Loving all the perks!,0.0
10495382.0,39.0,M,Basic,10.0,35.0,6.0,23.5,Good service but not great.,1.0
67249834.0,34.0,F,Standard,12.0,85.25,2.0,45.0,Very user-friendly interface!,0.0
93421786.0,21.0,M,Premium,1.0,150.0,9.0,11.0,"Really disappointed, not happy at all.",1.0
38174926.0,32.0,F,Basic,6.0,29.99,8.0,20.5,"Could be much better, honestly.",1.0
59826073.0,57.0,M,Premium,48.0,195.0,0.0,115.0,Nothing else compares to it!,0.0
87126594.0,26.0,F,Basic,3.0,20.0,10.0,15.0,"Not enjoyable, I'm leaving.",1.0
32285374.0,45.0,M,Standard,20.0,90.0,3.0,40.0,"Solid service, keeps getting better!",0.0
48579102.0,19.0,F,Basic,2.0,18.0,7.0,12.0,"Terrible experience, won't renew.",1.0
78412057.0,24.0,M,Standard,2.0,45.5,8.0,35.0,Not satisfied with the service quality,1.0
34567892.0,30.0,F,Premium,36.0,120.0,2.0,60.5,Loving the features provided!,0.0
23894167.0,45.0,M,Basic,12.0,27.99,3.0,15.0,It meets my basic needs,0.0
98765432.0,39.0,F,Premium,5.0,150.0,10.0,90.0,Could use more content variety,1.0
10293847.0,55.0,M,Standard,8.0,67.5,1.0,50.0,"Overall, a decent service",0.0
56473829.0,18.0,F,Basic,1.0,15.99,6.0,20.5,Don't think it's worth it,1.0
71829463.0,48.0,M,Premium,15.0,180.0,0.0,75.0,Excellent value for money!,0.0
13042198.0,27.0,F,Standard,4.0,55.0,15.0,40.0,I've faced some issues lately,1.0
56920178.0,32.0,M,Basic,6.0,25.0,20.0,30.0,Customer support is unhelpful,1.0
67283945.0,42.0,F,Premium,22.0,199.99,0.0,100.0,Very satisfied with my subscription,0.0
48573920.0,21.0,M,Basic,3.0,19.9,5.0,15.0,Not impressed at all,1.0
91827364.0,33.0,F,Standard,10.0,75.0,3.0,45.0,Great interface and usability,0.0
38492014.0,50.0,M,Premium,45.0,200.0,4.0,120.0,Perfect for my needs,0.0
28913456.0,26.0,F,Basic,2.0,29.0,2.0,22.0,"It's okay, but could be better",1.0
74638295.0,38.0,M,Standard,18.0,60.0,7.0,55.0,Service has improved a lot!,0.0
48756209.0,29.0,F,Basic,12.0,20.0,18.0,35.0,Too many ads for my liking,1.0
62104857.0,41.0,M,Premium,30.0,110.0,1.0,80.0,The best decision I made!,0.0
73920481.0,22.0,F,Standard,3.0,35.0,12.0,25.0,Not worth the money,1.0
25049876.0,36.0,M,Basic,9.0,25.5,0.0,20.0,Could use more features,1.0
83749512.0,47.0,F,Premium,28.0,190.0,5.0,95.0,Loving every minute of it,0.0
98432165.0,19.0,M,Basic,1.0,17.5,8.0,18.5,I might cancel soon,1.0
24763098.0,31.0,F,Standard,20.0,70.0,2.0,60.0,Good value for occasional use,0.0
67283940.0,54.0,M,Premium,35.0,150.0,1.0,110.0,Exceptional service!,0.0
15928734.0,28.0,F,Basic,4.0,15.99,15.0,30.0,Not worth the hassle,1.0
48392015.0,34.0,M,Standard,10.0,50.0,10.0,45.0,It’s a decent platform,0.0
74215963.0,45.0,F,Basic,2.0,18.0,6.0,25.0,I expected more options,1.0
98374126.0,39.0,M,Premium,27.0,165.5,1.0,90.0,Highly recommended to friends!,0.0
84279310.0,23.0,F,Basic,5.0,21.5,5.0,15.0,Very limited content,1.0
56190274.0,49.0,M,Standard,15.0,65.0,0.0,55.0,Service is fair for the price,0.0
84736201.0,30.0,F,Premium,2.0,160.0,7.0,70.0,Not enjoying it as much,1.0
91028467.0,37.0,M,Basic,11.0,26.99,4.0,20.0,Support can improve,0.0
27384910.0,22.0,F,Standard,2.0,35.0,10.0,30.0,I’m thinking about leaving,1.0
83920148.0,51.0,M,Premium,26.0,185.0,0.0,110.0,Best subscription I've ever had,0.0
61259837.0,44.0,F,Basic,3.0,22.0,12.0,24.0,I’m not satisfied with the content,1.0
73106425.0,24.0,M,Standard,18.0,55.0,3.0,35.0,It’s okay but needs improvement,1.0
98237405.0,30.0,F,Premium,33.0,175.0,2.0,100.0,Very happy with my account,0.0
25483971.0,39.0,M,Basic,8.0,20.0,9.0,30.0,Had too many technical issues,1.0
67548329.0,20.0,F,Basic,4.0,16.5,14.0,17.0,Not a great experience,1.0
13254765.0,46.0,M,Standard,19.0,78.0,1.0,30.0,Service does the job well,0.0
48623079.0,25.0,F,Premium,1.0,190.0,6.0,95.0,I expected a better app,1.0
76482901.0,35.0,M,Basic,9.0,24.99,3.0,20.0,Could be much better,1.0
56719284.0,60.0,F,Standard,32.0,48.0,1.0,40.0,Good but not great overall,0.0
84739256.0,23.0,M,Standard,2.0,45.5,6.0,30.0,Not happy with the service quality.,1.0
29384672.0,34.0,F,Premium,10.0,120.0,1.0,60.5,"Great service, love the content!",0.0
57283940.0,45.0,M,Standard,4.0,50.75,2.0,25.0,"It's okay, could use more features.",0.0
98236417.0,29.0,F,Basic,1.0,15.0,3.0,15.5,Too basic for my needs.,1.0
67234859.0,56.0,M,Premium,24.0,180.0,0.0,90.0,Excellent value for money!,0.0
81926475.0,32.0,F,Basic,6.0,20.0,8.0,12.0,Service is slow at times.,1.0
19482736.0,41.0,M,Standard,8.0,75.0,3.0,45.0,"Content is good, but could improve.",0.0
73958264.0,50.0,M,Premium,12.0,150.0,0.0,100.0,Best subscription I have ever had.,0.0
23874951.0,27.0,F,Standard,3.0,65.5,7.0,20.0,I am not satisfied lately.,1.0
68423097.0,39.0,M,Basic,5.0,30.0,4.0,30.5,It meets my basic needs.,0.0
38567284.0,22.0,F,Premium,1.0,200.0,2.0,110.0,Way too expensive for me.,1.0
75293816.0,34.0,M,Standard,11.0,80.0,1.0,40.0,Nice service overall.,0.0
46923874.0,30.0,F,Basic,8.0,25.0,10.0,14.0,Not enough variety of content.,1.0
83012946.0,41.0,M,Premium,36.0,130.0,0.0,80.0,Totally worth it!,0.0
68492951.0,21.0,F,Standard,2.0,55.0,5.0,22.5,Support could be better.,1.0
19283468.0,48.0,M,Premium,19.0,170.0,2.0,95.0,Loving the premium features!,0.0
59238476.0,37.0,F,Basic,9.0,18.5,9.0,10.0,"Not impressed, might cancel.",1.0
74019283.0,43.0,M,Standard,15.0,70.0,3.0,35.0,"Good enough, but not great.",0.0
56392048.0,29.0,F,Premium,12.0,150.0,0.0,100.0,Fantastic experience so far!,0.0
83957214.0,31.0,M,Standard,1.0,45.99,4.0,30.0,Disappointed with the selection.,1.0
12938476.0,24.0,F,Standard,6.0,80.0,7.0,18.0,Could improve in many ways.,1.0
33049125.0,52.0,M,Premium,22.0,140.0,1.0,85.0,Best investment ever!,0.0
27403986.0,19.0,F,Basic,2.0,20.0,11.0,8.0,Really miss my old service.,1.0
27394856.0,46.0,M,Standard,5.0,60.0,3.0,40.0,Service is decent and reliable.,0.0
58372091.0,28.0,F,Premium,1.0,200.0,8.0,120.0,Not worth the price for me.,1.0
37192654.0,54.0,M,Standard,18.0,90.0,0.0,50.0,Content is very interesting.,0.0
47823492.0,35.0,F,Basic,3.0,15.75,9.0,16.5,I expected more from this.,1.0
64920138.0,22.0,M,Standard,11.0,55.0,1.0,28.0,Nice content but lacking updates.,0.0
19284756.0,48.0,F,Premium,36.0,160.0,0.0,75.0,Always impressed with the offers.,0.0
73849267.0,39.0,M,Standard,4.0,70.0,5.0,20.0,Service is average at best.,1.0
29483675.0,41.0,F,Standard,2.0,48.0,6.0,13.0,I feel neglected as a customer.,1.0
86750293.0,25.0,M,Premium,5.0,190.0,0.0,95.0,"Excellent service, highly recommend!",0.0
12039485.0,31.0,F,Standard,8.0,64.5,7.0,22.0,Not enough features for the price.,1.0
48392017.0,35.0,M,Premium,15.0,175.0,0.0,85.0,"Amazing service, I love it!",0.0
12348765.0,27.0,F,Basic,1.0,18.0,6.0,11.0,"Not worth the money, I'm leaving.",1.0
58723064.0,45.0,M,Premium,10.0,150.0,1.0,70.0,"Very satisfied, will continue!",0.0
87234015.0,30.0,F,Standard,3.0,60.0,4.0,30.0,Fairly decent experience overall.,0.0
47810293.0,48.0,M,Standard,12.0,72.5,3.0,40.0,The service is quite good.,0.0
34821690.0,22.0,F,Basic,9.0,20.0,8.0,15.0,Very limited content to explore.,1.0
59027381.0,55.0,M,Premium,36.0,135.0,1.0,80.0,Loving the premium content!,0.0
24819467.0,26.0,F,Standard,1.0,55.0,10.0,20.0,Not impressed by the service.,1.0
91128367.0,42.0,M,Premium,24.0,180.0,0.0,95.0,Fantastic value and quality!,0.0
87120494.0,22.0,F,Standard,2.0,50.0,3.0,30.5,"Great service, but could improve features.",1.0
43859216.0,34.0,M,Premium,12.0,120.5,2.0,90.0,Love it! Very useful for my work.,0.0
60592317.0,45.0,F,Basic,24.0,25.0,1.0,20.0,"It's okay, nothing special.",0.0
19837452.0,30.0,M,Standard,9.0,75.0,6.0,25.4,"Not worth the money, I am leaving.",1.0
23719864.0,29.0,F,Premium,36.0,150.0,0.0,50.0,"Fantastic experience overall, highly recommend!",0.0
31246895.0,50.0,M,Basic,1.0,15.0,4.0,15.5,"Not what I expected, disappointed.",1.0
47921063.0,27.0,F,Standard,3.0,60.0,8.0,40.0,"Could use more content, considering to cancel.",1.0
31725684.0,40.0,M,Premium,48.0,200.0,0.0,120.0,Best service I've ever used!,0.0
54102973.0,33.0,F,Basic,4.0,20.0,15.0,12.0,"Just not working for me, I must go.",1.0
68429514.0,55.0,M,Premium,24.0,180.0,1.0,100.0,Excellent customer support!,0.0
76254318.0,22.0,F,Standard,5.0,55.0,7.0,35.6,"Average, but I might stick around.",1.0
89634825.0,39.0,M,Basic,10.0,30.0,10.0,22.1,"Very basic experience, not impressed.",1.0
24568739.0,48.0,F,Premium,6.0,175.0,1.0,110.0,"Loving every bit of it, truly premium!",0.0
57903214.0,26.0,M,Standard,1.0,45.0,5.0,17.8,"Mediocre service, too many issues.",1.0
83649120.0,58.0,F,Basic,3.0,20.0,11.0,10.0,"Not useful enough for me, leaving.",1.0
49577623.0,31.0,M,Basic,7.0,28.0,0.0,30.0,"Could be better, but serviceable.",0.0
94235871.0,35.0,F,Standard,15.0,85.0,4.0,45.7,"It’s decent, but not great.",0.0
17029456.0,41.0,M,Premium,12.0,145.0,0.0,95.0,"Everything works perfectly, very satisfied!",0.0
81923405.0,20.0,F,Basic,2.0,15.0,12.0,14.5,"Not meeting my needs, quitting soon.",1.0
37681025.0,44.0,M,Standard,8.0,70.0,9.0,29.3,"Good service, but could offer more.",0.0
76382951.0,50.0,F,Premium,24.0,190.0,1.0,110.0,"Truly top tier, worth the price!",0.0
83124675.0,27.0,M,Standard,6.0,65.0,6.0,33.4,"Decent, but frequently frustrated.",1.0
15926437.0,38.0,F,Basic,26.0,33.0,3.0,20.0,"It's alright, nothing groundbreaking.",0.0
64271824.0,30.0,M,Premium,10.0,160.0,2.0,100.0,"Amazing quality, highly recommend to everyone!",0.0
24567801.0,22.0,F,Basic,1.0,18.0,5.0,15.0,"Not impressed, thinking of leaving.",1.0
89763451.0,23.0,M,Standard,3.0,55.0,10.0,28.1,"Slightly better than I expected, staying!",0.0
57931014.0,53.0,F,Premium,15.0,135.0,1.0,85.0,"Best decision I've made, love it!",0.0
47836219.0,36.0,M,Basic,5.0,22.0,7.0,21.3,"It's just not for me, unfortunately.",1.0
91027643.0,29.0,F,Standard,12.0,65.0,4.0,40.2,It works fine for occasional use.,0.0
54029187.0,41.0,M,Premium,20.0,175.0,0.0,95.0,Exceptional value for what I pay!,0.0
19674382.0,60.0,F,Basic,3.0,17.0,12.0,12.5,"Too complicated, won't continue my plan.",1.0
48216379.0,18.0,M,Standard,4.0,58.0,10.0,34.2,"Enjoying it so far, might keep going.",0.0
75283194.0,34.0,F,Premium,36.0,190.0,2.0,110.0,"Love every feature, truly premium.",0.0
67012943.0,26.0,M,Basic,2.0,19.0,8.0,15.4,"Doesn't meet my expectations, will cancel.",1.0
38961470.0,31.0,F,Standard,7.0,63.0,3.0,25.8,Good value but needs improvements.,0.0
77049823.0,28.0,M,Premium,10.0,150.0,1.0,95.0,I’m very satisfied with my subscription!,0.0
21938640.0,45.0,F,Basic,5.0,21.0,6.0,18.0,"Service is lacking, considering leaving.",1.0
54389027.0,32.0,M,Standard,12.0,72.0,2.0,45.4,"Not much to complain about, stable service.",0.0
84257916.0,47.0,F,Premium,24.0,180.0,1.0,70.0,"An amazing platform, worth every penny!",0.0
29134758.0,29.0,M,Basic,3.0,16.5,9.0,15.9,"Not for me, I’ll be unsubscribing.",1.0
73648211.0,40.0,F,Standard,6.0,62.0,5.0,35.0,"Average service, but satisfying enough.",0.0
83725419.0,34.0,M,Standard,12.0,75.5,3.0,45.3,"Great service, easy to use.",0.0
12345678.0,29.0,F,Premium,24.0,150.0,1.0,90.0,Best subscription I've ever had!,0.0
98765432.0,22.0,F,Basic,2.0,25.0,8.0,30.5,"Not what I expected, I'm leaving.",1.0
76543210.0,41.0,M,Standard,36.0,90.0,2.0,55.4,Happy with the content quality.,0.0
23456789.0,18.0,M,Premium,1.0,180.0,10.0,120.0,"Too expensive for me, canceling.",1.0
87654321.0,50.0,F,Basic,8.0,20.0,0.0,15.0,Could use more features.,0.0
56789012.0,31.0,M,Standard,3.0,65.0,12.0,40.8,"Support is terrible, very frustrated.",1.0
43210987.0,28.0,F,Premium,48.0,200.0,0.0,100.0,Absolutely love this service!,0.0
34567890.0,36.0,M,Basic,15.0,30.0,5.0,20.0,Average experience overall.,0.0
67890123.0,19.0,F,Standard,2.0,50.0,7.0,25.7,Not enough content for my taste.,1.0
89012345.0,43.0,M,Premium,10.0,170.0,1.0,85.2,"Content is excellent, will stay.",0.0
21098765.0,25.0,F,Basic,5.0,15.0,9.0,35.0,"Could be better, but it's okay.",0.0
90123456.0,38.0,M,Premium,3.0,175.0,3.0,60.5,Way too many bugs in the app.,1.0
13579246.0,47.0,F,Basic,23.0,22.0,4.0,12.3,Satisfactory but not great.,0.0
24681357.0,26.0,M,Standard,4.0,55.0,11.0,42.0,Customer service is lacking.,1.0
36925814.0,54.0,F,Premium,35.0,190.0,0.0,110.0,"Excellent service, highly recommend!",0.0
78431265.0,29.0,M,Standard,12.0,75.5,3.0,45.3,"Great service, but could improve selection.",0.0
61728439.0,41.0,F,Premium,24.0,150.0,1.0,90.0,"Love the features, very satisfied!",0.0
97254368.0,35.0,F,Standard,4.0,50.0,7.0,30.2,Not enough content available,1.0
34618729.0,22.0,M,Basic,2.0,25.0,5.0,20.5,Disappointed with the value for money.,1.0
12894736.0,54.0,M,Premium,36.0,180.0,2.0,100.5,Excellent user experience!,0.0
65483197.0,61.0,F,Basic,1.0,15.0,8.0,15.0,Too basic for my needs.,1.0
21345780.0,46.0,M,Standard,8.0,85.75,3.0,55.0,User-friendly but needs more updates.,0.0
87902651.0,36.0,F,Standard,18.0,70.0,4.0,40.6,Good but sometimes lags during usage.,0.0
45901324.0,27.0,M,Premium,5.0,160.0,0.0,110.0,Truly the best service I have tried!,0.0
50198734.0,39.0,F,Basic,3.0,20.0,9.0,18.4,Not worth the price.,1.0
29384712.0,50.0,M,Premium,30.0,200.0,1.0,95.0,Highly recommend it to everyone!,0.0
14023958.0,44.0,F,Standard,2.0,55.9,6.0,25.7,Customer service needs improvement.,1.0
56783904.0,31.0,M,Basic,4.0,18.75,0.0,22.3,It's okay but quite limited.,1.0
83927546.0,25.0,F,Premium,14.0,170.0,1.0,80.2,"Fantastic content, very engaging!",0.0
40128739.0,62.0,M,Basic,12.0,30.0,10.0,11.0,"Terrible experience, I'm leaving.",1.0
61328479.0,28.0,F,Standard,3.0,60.0,7.0,38.0,Not impressed with the content variety.,1.0
48257390.0,48.0,M,Premium,40.0,190.0,2.0,100.0,Exceeds my expectations every time!,0.0
29513487.0,33.0,F,Basic,5.0,22.5,4.0,15.5,Could offer more features for the price.,1.0
73019584.0,30.0,M,Standard,6.0,80.0,3.0,50.0,Satisfactory but not great.,0.0
89542176.0,22.0,F,Premium,1.0,180.0,0.0,72.5,Best investment I've made this year!,0.0
21475893.0,57.0,M,Basic,7.0,25.99,5.0,19.9,It's just not working for me.,1.0
34762315.0,40.0,F,Premium,3.0,175.0,2.0,95.5,Really like the new updates!,0.0
90843217.0,19.0,M,Basic,2.0,19.99,10.0,16.0,"Not engaging enough, I'm out.",1.0
82345216.0,53.0,F,Standard,35.0,85.4,0.0,88.0,Very happy with my subscription!,0.0
47023481.0,37.0,M,Premium,20.0,160.0,3.0,102.0,Very informative and useful!,0.0
54567890.0,24.0,F,Basic,3.0,24.5,8.0,20.1,Too many bugs and issues.,1.0
61983742.0,29.0,M,Standard,13.0,70.0,4.0,45.0,"Decent, but room for improvement.",0.0
30271654.0,35.0,F,Premium,15.0,190.0,1.0,95.2,A must-have for everyone!,0.0
72019465.0,46.0,M,Basic,1.0,15.0,12.0,14.0,Terrible service and quality.,1.0
43825679.0,28.0,F,Standard,28.0,65.0,5.0,33.4,"Good experience overall, I like it!",0.0
90541067.0,32.0,M,Premium,4.0,145.0,2.0,78.0,Just what I needed to stay entertained!,0.0
79321864.0,49.0,F,Basic,2.0,22.0,11.0,15.2,Not what I expected at all.,1.0
27163852.0,31.0,M,Standard,29.0,90.0,0.0,60.1,"Content is average, could improve.",0.0
58479326.0,25.0,F,Premium,9.0,165.0,3.0,82.8,Loving every minute on this platform!,0.0
21847398.0,55.0,M,Basic,11.0,42.5,6.0,20.7,Not enough features for the price.,1.0
94652310.0,38.0,F,Premium,17.0,175.0,1.0,85.5,"Exceptional content, fantastic quality!",0.0
86723914.0,19.0,M,Basic,1.0,20.0,10.0,18.5,I want to cancel my subscription.,1.0
12384765.0,44.0,F,Standard,22.0,77.9,3.0,62.4,Fairly good but could use improvements.,0.0
59023814.0,30.0,M,Premium,12.0,200.0,0.0,110.0,"Top-notch service, highly recommend!",0.0
67482903.0,52.0,F,Basic,3.0,18.9,9.0,16.7,"Not worth it, I’m canceling.",1.0
41253678.0,28.0,M,Standard,5.0,65.0,5.0,36.8,Decent but lacking exciting content.,1.0
93472516.0,22.0,M,Standard,1.0,50.0,4.0,25.5,Great value for money!,1.0
18492653.0,34.0,F,Premium,34.0,150.0,1.0,70.0,"Love the features, highly recommend!",0.0
25918473.0,28.0,M,Standard,5.0,40.5,2.0,45.0,"Not bad, but could be better.",0.0
48723610.0,45.0,F,Basic,12.0,25.0,6.0,15.0,Support is slow to respond.,1.0
94758132.0,18.0,F,Standard,2.0,30.0,7.0,20.0,"It's okay, but support is lacking.",1.0
10394567.0,31.0,M,Premium,40.0,180.0,0.0,90.0,Best service I've used so far!,0.0
87423015.0,29.0,F,Basic,3.0,20.0,9.0,10.0,Disappointed with the options available.,1.0
61293487.0,54.0,M,Premium,24.0,120.0,3.0,60.0,"Fantastic content, I’m always satisfied!",0.0
56984321.0,39.0,F,Standard,18.0,60.0,2.0,35.5,"Decent, but it could improve.",0.0
47203951.0,26.0,M,Standard,4.0,45.0,12.0,30.0,I'm not impressed with the service.,1.0
30489572.0,61.0,M,Premium,22.0,200.0,0.0,75.0,"Absolutely love it, worth every RM!",0.0
54021876.0,48.0,F,Standard,8.0,55.5,1.0,40.0,"It serves my needs, no complaints.",0.0
17392048.0,37.0,M,Standard,3.0,35.0,8.0,22.0,"Too many bugs, needs fixing.",1.0
21983057.0,24.0,F,Premium,1.0,150.0,1.0,80.0,"Excited to use it, very promising!",1.0
80943261.0,42.0,M,Basic,30.0,15.5,5.0,15.5,Very little content available.,1.0
95721483.0,27.0,F,Premium,5.0,190.0,0.0,55.0,"Great experience overall, will stay!",0.0
38910425.0,38.0,M,Standard,9.0,70.0,11.0,25.0,Not worth the monthly fee.,1.0
47812069.0,19.0,F,Standard,2.0,29.0,6.0,20.5,Good start but expect more options.,1.0
34567289.0,53.0,M,Premium,36.0,160.0,0.0,85.0,Top-notch service all around!,0.0
23019485.0,32.0,F,Basic,4.0,19.99,3.0,11.0,"Very basic, needs improvement.",1.0
51283976.0,44.0,M,Premium,15.0,175.0,2.0,65.5,Best subscription I've ever had!,0.0
89126340.0,35.0,F,Standard,7.0,50.0,4.0,30.0,"It's fine, but nothing special.",0.0
40517829.0,22.0,M,Standard,3.0,33.5,12.0,18.5,Too complicated to navigate.,1.0
61928374.0,40.0,M,Premium,28.0,140.0,0.0,72.0,Fantastic value and great content!,0.0
12748563.0,55.0,F,Basic,29.0,16.0,9.0,20.0,"Rarely use it, thinking of canceling.",1.0
74692180.0,26.0,M,Standard,4.0,48.0,7.0,25.5,Could use a more user-friendly design.,1.0
97021453.0,41.0,F,Premium,21.0,195.0,3.0,78.0,"Content is top quality, loving it!",0.0
48392017.0,30.0,M,Standard,6.0,35.0,5.0,12.0,I don’t find it engaging anymore.,1.0
21638579.0,48.0,F,Premium,17.0,155.0,1.0,67.0,Always happy with my subscription!,0.0
67918432.0,29.0,M,Basic,3.0,22.0,8.0,15.0,Not enough features for my needs.,1.0
83219574.0,22.0,F,Premium,1.0,155.0,0.0,90.0,Excited to start using this service!,1.0
64192085.0,36.0,M,Standard,10.0,70.0,2.0,40.2,Satisfactory but not excellent.,0.0
81326407.0,57.0,F,Basic,20.0,15.0,6.0,30.0,Support takes too long to respond.,1.0
49028317.0,25.0,M,Premium,35.0,180.0,0.0,80.0,Best decision I made this year!,0.0
72594106.0,33.0,F,Premium,19.0,175.0,1.0,74.0,Service has greatly improved recently!,0.0
89273164.0,19.0,M,Standard,2.0,28.0,10.0,20.0,Not what I expected at all.,1.0
31425793.0,39.0,F,Standard,8.0,60.0,5.0,15.5,User experience has much room for growth.,1.0
87504231.0,41.0,M,Standard,15.0,45.0,3.0,35.0,Can be more grabbing than it is.,0.0
14376289.0,50.0,F,Premium,38.0,160.0,0.0,82.5,I’ve never considered leaving this service!,0.0
68819625.0,23.0,M,Basic,1.0,15.5,12.0,12.0,"Overall, I'm not satisfied.",1.0
40651298.0,35.0,F,Premium,18.0,200.0,1.0,77.0,Truly exceptional service! Highly recommend.,0.0
38472615.0,25.0,M,Standard,2.0,65.0,8.0,35.5,"Service is average, needs improvement.",1.0
72918460.0,40.0,F,Premium,36.0,150.75,1.0,90.2,"I love this service, very reliable!",0.0
58029473.0,32.0,F,Standard,5.0,50.0,3.0,60.0,Good but could be more intuitive.,0.0
91736428.0,29.0,M,Basic,1.0,20.0,15.0,20.3,I am not satisfied with the features.,1.0
20480516.0,55.0,F,Premium,24.0,180.0,0.0,120.0,"Excellent service, I highly recommend it.",0.0
60239184.0,22.0,M,Basic,3.0,15.5,7.0,25.1,Not what I expected.,1.0
34027195.0,50.0,F,Standard,12.0,80.0,2.0,45.0,Pretty good experience overall.,0.0
